FileName, Type, Correct, Partially, Missing, Spurious, Recall, Precision, F1
Sony-TX1-dep-nguoi-dep-net-score.xml_00145,Strict,155,13,44,131,0.7311320754716981,0.5183946488294314,0.6066536203522505
Thu-nghiem-Acer-dung-chip-Pentium-P6000-score.xml_00148,Strict,30,8,14,31,0.5769230769230769,0.43478260869565216,0.4958677685950413
Tong-hop-danh-gia-ve-iPad-score.xml_0014B,Strict,25,4,4,33,0.7575757575757576,0.4032258064516129,0.5263157894736842
Toshiba-Qosmio-X500-giai-tri-manh-me-score.xml_0014E,Strict,37,7,10,34,0.6851851851851852,0.47435897435897434,0.5606060606060607
Touch-3G-hau-due-cua-thien-than-score.xml_00151,Strict,70,11,14,96,0.7368421052631579,0.3954802259887006,0.5147058823529412
TouchSmart-tx2-score.xml_00154,Strict,85,8,15,132,0.7870370370370371,0.37777777777777777,0.5105105105105104
Trai-nghiem-Windows-8-tren-laptop-score.xml_00157,Strict,43,6,8,32,0.7543859649122807,0.5308641975308642,0.6231884057971014
Tren-tay-may-tinh-bang-100-USD-XO-3-score.xml_0015A,Strict,32,6,18,39,0.5714285714285714,0.4155844155844156,0.481203007518797
Zen-X-Fi-tai-tao-am-thanh-score.xml_0015D,Strict,80,12,20,103,0.7142857142857143,0.41025641025641024,0.5211726384364821
Micro,Strict,6024,921,1595,5968,0.6903517672628463, 0.4593797813791445,0.5476009457388862
Macro,Strict,6024,921,1595,5968,0.7053864168618267,0.46650662123441494,0.5615997762550693


Acer-4745-laptop-Core-i3-hap-dan-score.xml_00019,Average,22,5,5,35,0.765625,0.3951612903225806,0.5212765957446809
Acer-Timeline-X-mong-ma-khoe-score.xml_0001C,Average,17,10,2,34,0.7586206896551724,0.36065573770491804,0.48888888888888893
Anh-hung-HTC-Hero-score.xml_0001F,Average,86,9,37,108,0.6856060606060606,0.4458128078817734,0.5402985074626866
Aspire-3935---hoi-tho-moi-cua-Acer-score.xml_00022,Average,90,22,29,72,0.7163120567375887,0.5489130434782609,0.6215384615384616
Asus-Eee-PC-1000HE-score.xml_00025,Average,94,14,10,82,0.8559322033898306,0.531578947368421,0.6558441558441558
Asus-P552w-mang-phong-cach-Touch-score.xml_00028,Average,75,9,10,63,0.8457446808510638,0.5408163265306123,0.6597510373443983
Asus-UX30-dep-nhung-chua-khoe-score.xml_0002B,Average,82,16,24,81,0.7377049180327869,0.5027932960893855,0.5980066445182725
Asus-W90---laptop-vo-doi-cho-game-thu-score.xml_0002E,Average,144,20,59,115,0.6905829596412556,0.5519713261648745,0.6135458167330677
BlackBerry-Curve-8900-score.xml_00031,Average,117,7,16,65,0.8607142857142858,0.6375661375661376,0.7325227963525835
Cai-nhin-so-bo-ve-Renoir-score.xml_00034,Average,55,7,18,60,0.73125,0.47950819672131145,0.5792079207920792
Cam-nhan-ban-dau-ve-HTC-Magic-score.xml_00037,Average,57,4,14,44,0.7866666666666666,0.5619047619047619,0.6555555555555556
Canon-HG10-score.xml_0003A,Average,57,7,11,98,0.8066666666666666,0.3734567901234568,0.510548523206751
Canon-IXUS-870-IS-day-hua-hen-score.xml_0003D,Average,104,17,39,72,0.703125,0.582901554404145,0.6373937677053825
Chuyen-gia-giai-tri-Lenovo-IdeaPad-Y530-score.xml_00040,Average,100,14,21,125,0.7925925925925926,0.4476987447698745,0.5721925133689839
Compaq-CQ60-re-nhu-netbook-score.xml_00043,Average,67,10,18,44,0.7578947368421053,0.5950413223140496,0.6666666666666667
Danh-gia-Acer-AS4738-score.xml_00046,Average,23,6,6,21,0.7428571428571429,0.52,0.6117647058823529
Danh-gia-Acer-Iconia-Tab-A500-score.xml_00049,Average,24,7,2,25,0.8333333333333334,0.49107142857142855,0.6179775280898876
Danh-gia-Acer-Iconia-Tab-W501-score.xml_0004C,Average,20,7,8,21,0.6714285714285714,0.4895833333333333,0.5662650602409638
Danh-gia-ampli-NuForce-Icon-HDP-score.xml_0004F,Average,21,3,11,18,0.6428571428571429,0.5357142857142857,0.5844155844155844
Danh-gia-Asus-K43E-score.xml_00052,Average,26,11,14,29,0.6176470588235294,0.4772727272727273,0.5384615384615384
Danh-gia-Asus-Zenbook-UX21E-score.xml_00055,Average,33,9,9,23,0.7352941176470589,0.5769230769230769,0.646551724137931
Danh-gia-BlackBerry-Bold-9790-score.xml_00058,Average,27,11,5,15,0.7558139534883721,0.6132075471698113,0.6770833333333334
Danh-gia-BlackBerry-Tour-score.xml_0005B,Average,90,13,24,103,0.7598425196850394,0.4684466019417476,0.5795795795795795
Danh-gia-Canon-EOS-60D-score.xml_0005E,Average,43,1,10,30,0.8055555555555556,0.5878378378378378,0.6796875
Danh-gia-Canon-Legria-HF-S200-score.xml_00061,Average,14,8,9,26,0.5806451612903226,0.375,0.4556962025316456
Danh-gia-dau-dia-than-Clearaudio-Concept-score.xml_00064,Average,25,3,6,12,0.7794117647058824,0.6625,0.7162162162162162
Danh-gia-Dell-Vostro-3400-score.xml_00067,Average,16,6,4,24,0.7307692307692307,0.41304347826086957,0.5277777777777778
Danh-gia-Dell-Vostro-V130-score.xml_0006A,Average,31,5,7,28,0.7790697674418605,0.5234375,0.6261682242990655
Danh-gia-Dell-XPS-15z-score.xml_0006D,Average,26,4,10,13,0.7,0.6511627906976745,0.674698795180723
Danh-gia-Galaxy-Tab-7-Plus-score.xml_00070,Average,32,5,7,40,0.7840909090909091,0.44805194805194803,0.5702479338842974
Danh-gia-HP-EliteBook-2530p-score.xml_00073,Average,33,4,7,22,0.7954545454545454,0.5932203389830508,0.6796116504854368
Danh-gia-HTC-Flyer-score.xml_00076,Average,28,15,18,50,0.5819672131147541,0.3817204301075269,0.461038961038961
Danh-gia-HTC-HD-Mini-score.xml_00079,Average,19,6,9,39,0.6470588235294118,0.34375,0.4489795918367347
Danh-gia-HTC-Sensation-score.xml_0007C,Average,39,10,17,53,0.6666666666666666,0.43137254901960786,0.5238095238095237
Danh-gia-HTC-Sensation-XL-score.xml_0007F,Average,50,10,18,35,0.7051282051282052,0.5789473684210527,0.6358381502890172
Danh-gia-HTC-Wildfire-S-score.xml_00082,Average,21,7,5,31,0.7424242424242424,0.4152542372881356,0.532608695652174
Danh-gia-Huawei-IDEOS-X5-score.xml_00085,Average,28,8,9,25,0.7111111111111111,0.5245901639344263,0.6037735849056605
Danh-gia-LG-Cookie-Camera-score.xml_00088,Average,14,5,4,23,0.717391304347826,0.39285714285714285,0.5076923076923077
Danh-gia-LG-Optimus-2X-score.xml_0008B,Average,49,9,22,39,0.66875,0.5515463917525774,0.6045197740112995
Danh-gia-LG-Optimus-Me-P350-score.xml_0008E,Average,46,5,14,49,0.7461538461538462,0.485,0.5878787878787879
Danh-gia-LG-Optimus-One-score.xml_00091,Average,36,6,2,38,0.8863636363636364,0.4875,0.6290322580645161
Danh-gia-LG-Optimus-Pro-C660-score.xml_00094,Average,34,7,5,35,0.8152173913043478,0.4934210526315789,0.6147540983606558
Danh-gia-may-anh-Samsung-ST700-score.xml_00097,Average,46,7,6,16,0.8389830508474576,0.717391304347826,0.7734374999999999
Danh-gia-may-chieu-Optoma-HD20LV-score.xml_0009A,Average,30,5,5,22,0.8125,0.5701754385964912,0.6701030927835052
Danh-gia-Nikon-P7000-score.xml_0009D,Average,61,12,23,77,0.6979166666666666,0.44666666666666666,0.5447154471544715
Danh-gia-Nokia-E6-score.xml_000A0,Average,44,5,7,40,0.8303571428571429,0.5224719101123596,0.6413793103448276
Danh-gia-Nokia-N9-score.xml_000A3,Average,46,12,14,19,0.7222222222222222,0.6753246753246753,0.6979865771812082
Danh-gia-Nokia-X3-Touch-and-Type-score.xml_000A6,Average,19,5,2,34,0.8269230769230769,0.3706896551724138,0.5119047619047619
Danh-gia-Panasonic-Lumix-FX77-score.xml_000A9,Average,20,4,4,19,0.7857142857142857,0.5116279069767442,0.619718309859155
Danh-gia-Pentax-K-5-score.xml_000AC,Average,34,9,11,37,0.7129629629629629,0.48125,0.5746268656716418
Danh-gia-pre-ampli-Ayre-KX-R-score.xml_000AF,Average,27,2,12,14,0.6829268292682927,0.6511627906976745,0.6666666666666667
