FileName, Type, Correct, Partially, Missing, Spurious, Recall, Precision, F1
Samsung-EX1---may-anh-nho-cho-dan-chuyen-nghiep-score.xml_00133,Average,216,32,99,42,0.6685878962536023,0.8,0.7284144427001569
Samsung-PS50P91FH---TV-Plasma-Full-HD-gia-hoi-score.xml_00136,Average,41,14,18,5,0.6575342465753424,0.8,0.7218045112781954
Sennheiser-PXC-310-BT-hay-nhung-dat-score.xml_00139,Average,27,14,3,6,0.7727272727272727,0.723404255319149,0.7472527472527473
Sieu-di-dong-Google-Nexus-One-score.xml_0013C,Average,57,18,19,2,0.7021276595744681,0.8571428571428571,0.7719298245614036
Sony-Bravia-NX800-vua-khoe-vua-dep-score.xml_0013F,Average,26,8,27,2,0.4918032786885246,0.8333333333333334,0.6185567010309279
Sony-NEX-C3-ban-cai-tien-danh-cho-nu-score.xml_00142,Average,71,17,27,10,0.691304347826087,0.8112244897959183,0.7464788732394365
Sony-TX1-dep-nguoi-dep-net-score.xml_00145,Average,178,19,101,25,0.6291946308724832,0.8445945945945946,0.7211538461538461
Thu-nghiem-Acer-dung-chip-Pentium-P6000-score.xml_00148,Average,40,13,32,4,0.5470588235294118,0.8157894736842105,0.6549295774647887
Tong-hop-danh-gia-ve-iPad-score.xml_0014B,Average,33,13,22,6,0.5808823529411765,0.7596153846153846,0.6583333333333333
Toshiba-Qosmio-X500-giai-tri-manh-me-score.xml_0014E,Average,46,18,27,5,0.6043956043956044,0.7971014492753623,0.6874999999999999
Touch-3G-hau-due-cua-thien-than-score.xml_00151,Average,130,18,25,19,0.8034682080924855,0.8323353293413174,0.8176470588235294
TouchSmart-tx2-score.xml_00154,Average,147,33,31,33,0.7748815165876777,0.7676056338028169,0.7712264150943395
Trai-nghiem-Windows-8-tren-laptop-score.xml_00157,Average,56,5,18,10,0.740506329113924,0.823943661971831,0.78
Tren-tay-may-tinh-bang-100-USD-XO-3-score.xml_0015A,Average,52,16,25,7,0.6451612903225806,0.8,0.7142857142857142
Zen-X-Fi-tai-tao-am-thanh-score.xml_0015D,Average,155,30,53,8,0.7142857142857143,0.8808290155440415,0.7888631090487238
Micro,Average,8702,1949,3472,1056,0.6750458331087668, 0.8197657997390075,0.7377066426577622
Macro,Average,8702,1949,3472,1056,0.6851589605607874,0.8265567609122747,0.7492450638792102


Acer-4745-laptop-Core-i3-hap-dan-score.xml_00019,Lenient,40,11,13,5,0.796875,0.9107142857142857,0.85
Acer-Timeline-X-mong-ma-khoe-score.xml_0001C,Lenient,32,17,11,3,0.8166666666666667,0.9423076923076923,0.8749999999999999
Anh-hung-HTC-Hero-score.xml_0001F,Lenient,154,21,61,21,0.7415254237288136,0.8928571428571429,0.8101851851851853
Aspire-3935---hoi-tho-moi-cua-Acer-score.xml_00022,Lenient,130,30,37,23,0.8121827411167513,0.8743169398907104,0.8421052631578948
Asus-Eee-PC-1000HE-score.xml_00025,Lenient,130,27,28,16,0.8486486486486486,0.9075144508670521,0.8770949720670391
Asus-P552w-mang-phong-cach-Touch-score.xml_00028,Lenient,115,11,26,7,0.8289473684210527,0.9473684210526315,0.8842105263157894
Asus-UX30-dep-nhung-chua-khoe-score.xml_0002B,Lenient,117,34,64,14,0.7023255813953488,0.9151515151515152,0.7947368421052632
Asus-W90---laptop-vo-doi-cho-game-thu-score.xml_0002E,Lenient,176,31,115,13,0.6428571428571429,0.9409090909090909,0.7638376383763839
BlackBerry-Curve-8900-score.xml_00031,Lenient,145,13,42,6,0.79,0.9634146341463414,0.8681318681318682
Cai-nhin-so-bo-ve-Renoir-score.xml_00034,Lenient,81,12,32,12,0.744,0.8857142857142857,0.808695652173913
Cam-nhan-ban-dau-ve-HTC-Magic-score.xml_00037,Lenient,85,11,18,9,0.8421052631578947,0.9142857142857143,0.8767123287671234
Canon-HG10-score.xml_0003A,Lenient,124,15,25,15,0.8475609756097561,0.9025974025974026,0.8742138364779873
Canon-IXUS-870-IS-day-hua-hen-score.xml_0003D,Lenient,142,26,65,12,0.721030042918455,0.9333333333333333,0.8135593220338982
Chuyen-gia-giai-tri-Lenovo-IdeaPad-Y530-score.xml_00040,Lenient,176,45,102,7,0.6842105263157895,0.9692982456140351,0.8021778584392015
Compaq-CQ60-re-nhu-netbook-score.xml_00043,Lenient,78,16,31,18,0.752,0.8392857142857143,0.7932489451476793
Danh-gia-Acer-AS4738-score.xml_00046,Lenient,30,10,23,1,0.6349206349206349,0.975609756097561,0.7692307692307692
Danh-gia-Acer-Iconia-Tab-A500-score.xml_00049,Lenient,27,18,14,3,0.7627118644067796,0.9375,0.8411214953271028
Danh-gia-Acer-Iconia-Tab-W501-score.xml_0004C,Lenient,32,13,15,3,0.75,0.9375,0.8333333333333334
Danh-gia-ampli-NuForce-Icon-HDP-score.xml_0004F,Lenient,22,4,21,3,0.5531914893617021,0.896551724137931,0.6842105263157894
Danh-gia-Asus-K43E-score.xml_00052,Lenient,41,21,26,4,0.7045454545454546,0.9393939393939394,0.8051948051948052
Danh-gia-Asus-Zenbook-UX21E-score.xml_00055,Lenient,47,15,17,3,0.7848101265822784,0.9538461538461539,0.8611111111111112
Danh-gia-BlackBerry-Bold-9790-score.xml_00058,Lenient,23,18,27,1,0.6029411764705882,0.9761904761904762,0.7454545454545454
Danh-gia-BlackBerry-Tour-score.xml_0005B,Lenient,146,40,58,6,0.7622950819672131,0.96875,0.8532110091743119
Danh-gia-Canon-EOS-60D-score.xml_0005E,Lenient,49,7,22,10,0.717948717948718,0.8484848484848485,0.7777777777777778
Danh-gia-Canon-Legria-HF-S200-score.xml_00061,Lenient,20,22,19,2,0.6885245901639344,0.9545454545454546,0.8
Danh-gia-dau-dia-than-Clearaudio-Concept-score.xml_00064,Lenient,28,8,11,3,0.7659574468085106,0.9230769230769231,0.8372093023255814
Danh-gia-Dell-Vostro-3400-score.xml_00067,Lenient,23,14,20,1,0.6491228070175439,0.9736842105263158,0.7789473684210527
Danh-gia-Dell-Vostro-V130-score.xml_0006A,Lenient,40,12,22,3,0.7027027027027027,0.9454545454545454,0.806201550387597
Danh-gia-Dell-XPS-15z-score.xml_0006D,Lenient,31,10,16,1,0.7192982456140351,0.9761904761904762,0.8282828282828282
Danh-gia-Galaxy-Tab-7-Plus-score.xml_00070,Lenient,53,18,13,6,0.8452380952380952,0.922077922077922,0.8819875776397517
Danh-gia-HP-EliteBook-2530p-score.xml_00073,Lenient,39,10,21,3,0.7,0.9423076923076923,0.8032786885245902
Danh-gia-HTC-Flyer-score.xml_00076,Lenient,53,27,36,9,0.6896551724137931,0.898876404494382,0.7804878048780488
Danh-gia-HTC-HD-Mini-score.xml_00079,Lenient,43,18,27,2,0.6931818181818182,0.9682539682539683,0.8079470198675497
Danh-gia-HTC-Sensation-score.xml_0007C,Lenient,65,23,46,3,0.6567164179104478,0.967032967032967,0.7822222222222223
Danh-gia-HTC-Sensation-XL-score.xml_0007F,Lenient,57,25,34,1,0.7068965517241379,0.9879518072289156,0.8241206030150755
Danh-gia-HTC-Wildfire-S-score.xml_00082,Lenient,35,13,12,4,0.8,0.9230769230769231,0.8571428571428571
Danh-gia-Huawei-IDEOS-X5-score.xml_00085,Lenient,34,16,17,5,0.746268656716418,0.9090909090909091,0.819672131147541
Danh-gia-LG-Cookie-Camera-score.xml_00088,Lenient,27,12,7,2,0.8478260869565217,0.9512195121951219,0.8965517241379309
Danh-gia-LG-Optimus-2X-score.xml_0008B,Lenient,58,17,53,3,0.5859375,0.9615384615384616,0.7281553398058251
Danh-gia-LG-Optimus-Me-P350-score.xml_0008E,Lenient,62,29,34,4,0.728,0.9578947368421052,0.8272727272727272
Danh-gia-LG-Optimus-One-score.xml_00091,Lenient,56,19,13,5,0.8522727272727273,0.9375,0.8928571428571429
Danh-gia-LG-Optimus-Pro-C660-score.xml_00094,Lenient,49,19,19,8,0.7816091954022989,0.8947368421052632,0.8343558282208589
Danh-gia-may-anh-Samsung-ST700-score.xml_00097,Lenient,53,16,11,0,0.8625,1.0,0.9261744966442953
Danh-gia-may-chieu-Optoma-HD20LV-score.xml_0009A,Lenient,43,7,10,7,0.8333333333333334,0.8771929824561403,0.8547008547008548
Danh-gia-Nikon-P7000-score.xml_0009D,Lenient,89,33,69,5,0.6387434554973822,0.9606299212598425,0.7672955974842767
Danh-gia-Nokia-E6-score.xml_000A0,Lenient,60,20,18,5,0.8163265306122449,0.9411764705882353,0.8743169398907105
Danh-gia-Nokia-N9-score.xml_000A3,Lenient,53,14,29,0,0.6979166666666666,1.0,0.8220858895705522
Danh-gia-Nokia-X3-Touch-and-Type-score.xml_000A6,Lenient,39,14,6,2,0.8983050847457628,0.9636363636363636,0.9298245614035089
Danh-gia-Panasonic-Lumix-FX77-score.xml_000A9,Lenient,27,10,6,5,0.8604651162790697,0.8809523809523809,0.8705882352941177
Danh-gia-Pentax-K-5-score.xml_000AC,Lenient,50,18,21,7,0.7640449438202247,0.9066666666666666,0.8292682926829269
Danh-gia-pre-ampli-Ayre-KX-R-score.xml_000AF,Lenient,30,4,17,2,0.6666666666666666,0.9444444444444444,0.7816091954022987
Danh-gia-Samsung-Galaxy-Nexus-score.xml_000B2,Lenient,504,73,187,58,0.7552356020942408,0.9086614173228347,0.8248749106504646
Danh-gia-Samsung-Galaxy-S-II-score.xml_000B5,Lenient,67,20,14,4,0.8613861386138614,0.9560439560439561,0.90625
Danh-gia-Samsung-Multiview-MV800-score.xml_000B8,Lenient,14,5,6,1,0.76,0.95,0.8444444444444444
Danh-gia-Sony-Ericsson-Vivaz-score.xml_000BB,Lenient,42,18,14,1,0.8108108108108109,0.9836065573770492,0.888888888888889
Danh-gia-Sony-Ericsson-Xperia-Arc-S-score.xml_000BE,Lenient,20,3,13,0,0.6388888888888888,1.0,0.7796610169491525
Danh-gia-Sony-Ericsson-Xperia-Arc-score.xml_000C1,Lenient,60,29,18,7,0.8317757009345794,0.9270833333333334,0.8768472906403941
Danh-gia-tai-nghe-Sennheiser-HD-218-score.xml_000C4,Lenient,34,10,14,3,0.7586206896551724,0.9361702127659575,0.8380952380952381
Danh-gia-tai-nghe-Sennheiser-OMX-680i-Sports-score.xml_000C7,Lenient,42,10,19,8,0.7323943661971831,0.8666666666666667,0.7938931297709925
De-2-SIM-2-song-pin-cuc-khoe-score.xml_000CA,Lenient,113,6,33,11,0.7828947368421053,0.9153846153846154,0.8439716312056739
Dell-Adamo-kiet-tac-duc-ket-score.xml_000CD,Lenient,228,27,47,46,0.8443708609271523,0.8471760797342193,0.845771144278607
Dell-Mini-10-su-lua-chon-nua-voi-score.xml_000D0,Lenient,101,22,36,31,0.7735849056603774,0.7987012987012987,0.7859424920127797
Dien-thoai-la---Motorola-BackFlip-score.xml_000D3,Lenient,36,9,18,14,0.7142857142857143,0.7627118644067796,0.7377049180327869
Doanh-nhan-HP-Compaq-2230s-score.xml_000D6,Lenient,88,18,23,11,0.8217054263565892,0.905982905982906,0.8617886178861788
Dung-thu-laptop-Acer-Aspire-4738Z-score.xml_000D9,Lenient,25,15,22,1,0.6451612903225806,0.975609756097561,0.7766990291262136
Dung-thu-Sony-Cyber-shot-T90-score.xml_000DC,Lenient,141,17,67,33,0.7022222222222222,0.8272251308900523,0.7596153846153846
Edge-mang-luong-gio-moi-cho-ThinkPad-score.xml_000DF,Lenient,85,14,48,14,0.673469387755102,0.8761061946902655,0.7615384615384616
Eee-PC-1000H-giao-thoi-netbook-va-ultraportable-score.xml_000E2,Lenient,141,14,34,19,0.8201058201058201,0.8908045977011494,0.8539944903581267
Eee-PC-1008HA-Seashell-score.xml_000E5,Lenient,116,21,34,15,0.8011695906432749,0.9013157894736842,0.8482972136222909
FPT-F99---di-dong-bat-chuoc-smartphone-score.xml_000E8,Lenient,27,8,9,1,0.7954545454545454,0.9722222222222222,0.875
FX48-ban-Lumix-mo-nhat-score.xml_000EB,Lenient,148,21,80,18,0.678714859437751,0.9037433155080213,0.775229357798165
Gateway-P7804G-score.xml_000EE,Lenient,131,23,38,22,0.8020833333333334,0.875,0.8369565217391305
Giai-tri-choi-game-voi-Acer-Aspire-5739G-score.xml_000F1,Lenient,170,39,70,30,0.7491039426523297,0.8744769874476988,0.8069498069498069
HP-G42-su-lua-chon-dang-tien-score.xml_000F4,Lenient,34,16,16,2,0.7575757575757576,0.9615384615384616,0.8474576271186441
HP-ProBook-4420s-diem-sang-cua-dong-ProBook-moi-score.xml_000F7,Lenient,98,22,23,33,0.8391608391608392,0.7843137254901961,0.8108108108108109
HP-Veer---smartphone-ti-hon-manh-me-score.xml_000FA,Lenient,45,10,18,6,0.7534246575342466,0.9016393442622951,0.8208955223880597
HTC-Touch-Diamond-2-score.xml_000FD,Lenient,237,37,62,22,0.8154761904761905,0.9256756756756757,0.8670886075949368
Huyen-thoai-moi---HTC-Legend-score.xml_00100,Lenient,51,10,15,4,0.8026315789473685,0.9384615384615385,0.8652482269503547
Kim-cuong-den-HTC-S740-score.xml_00103,Lenient,128,16,57,9,0.7164179104477612,0.9411764705882353,0.8135593220338982
L640-laptop-Core-i3-gia-re-cua-Toshiba-score.xml_00106,Lenient,33,17,26,3,0.6578947368421053,0.9433962264150944,0.7751937984496124
Lenovo-Y460-ban-nang-cap-gia-tri-score.xml_00109,Lenient,36,18,23,6,0.7012987012987013,0.9,0.7883211678832117
LG-Mini-GD880-dep-ve-dac-biet-score.xml_0010C,Lenient,56,12,8,9,0.8947368421052632,0.8831168831168831,0.8888888888888888
Lifebook-T5010---may-tinh-bang-gia-cao-score.xml_0010F,Lenient,192,48,94,15,0.718562874251497,0.9411764705882353,0.8149405772495755
Loa-di-dong-MD-221-score.xml_00112,Lenient,57,5,20,10,0.7560975609756098,0.8611111111111112,0.8051948051948052
Loa-iPod-co-dinh-Microlab-MD331-score.xml_00115,Lenient,63,5,7,5,0.9066666666666666,0.9315068493150684,0.918918918918919
Loa-may-tinh-UCube---nho-ma-co-vo-score.xml_00118,Lenient,130,6,50,27,0.7311827956989247,0.8343558282208589,0.7793696275071633
Lumix-DMC-FP3-vua-bam-vua-cham-score.xml_0011B,Lenient,105,8,27,20,0.8071428571428572,0.849624060150376,0.8278388278388279
May-anh-tu-suong-Samsung-ST600-score.xml_0011E,Lenient,17,11,11,6,0.717948717948718,0.8235294117647058,0.767123287671233
Nokia-5800-XpressMusic-score.xml_00121,Lenient,137,18,37,10,0.8072916666666666,0.9393939393939394,0.8683473389355743
Nokia-C3---dien-thoai-phong-cach-tre-score.xml_00124,Lenient,64,12,14,2,0.8444444444444444,0.9743589743589743,0.9047619047619048
Nokia-N900-dang-tho-nhung-nhanh-nhen-score.xml_00127,Lenient,57,18,20,1,0.7894736842105263,0.9868421052631579,0.8771929824561403
Nokia-N97-Mini-nhieu-cai-tien-score.xml_0012A,Lenient,79,23,19,5,0.8429752066115702,0.9532710280373832,0.8947368421052632
Omnia-Pro-B7610---su-lua-chon-hop-ly-score.xml_0012D,Lenient,35,16,14,1,0.7846153846153846,0.9807692307692307,0.8717948717948717
S2000---dinh-cao-cua-loa-vi-tinh-2-score.xml_00130,Lenient,81,17,40,15,0.7101449275362319,0.8672566371681416,0.7808764940239045
Samsung-EX1---may-anh-nho-cho-dan-chuyen-nghiep-score.xml_00133,Lenient,216,32,99,42,0.7146974063400576,0.8551724137931035,0.7786499215070644
Samsung-PS50P91FH---TV-Plasma-Full-HD-gia-hoi-score.xml_00136,Lenient,41,14,18,5,0.7534246575342466,0.9166666666666666,0.8270676691729323
Sennheiser-PXC-310-BT-hay-nhung-dat-score.xml_00139,Lenient,27,14,3,6,0.9318181818181818,0.8723404255319149,0.9010989010989012
Sieu-di-dong-Google-Nexus-One-score.xml_0013C,Lenient,57,18,19,2,0.7978723404255319,0.974025974025974,0.8771929824561404
Sony-Bravia-NX800-vua-khoe-vua-dep-score.xml_0013F,Lenient,26,8,27,2,0.5573770491803278,0.9444444444444444,0.7010309278350515
Sony-NEX-C3-ban-cai-tien-danh-cho-nu-score.xml_00142,Lenient,71,17,27,10,0.7652173913043478,0.8979591836734694,0.8262910798122065
Sony-TX1-dep-nguoi-dep-net-score.xml_00145,Lenient,178,19,101,25,0.6610738255033557,0.8873873873873874,0.7576923076923077
Thu-nghiem-Acer-dung-chip-Pentium-P6000-score.xml_00148,Lenient,40,13,32,4,0.6235294117647059,0.9298245614035088,0.7464788732394366
Tong-hop-danh-gia-ve-iPad-score.xml_0014B,Lenient,33,13,22,6,0.6764705882352942,0.8846153846153846,0.7666666666666666
Toshiba-Qosmio-X500-giai-tri-manh-me-score.xml_0014E,Lenient,46,18,27,5,0.7032967032967034,0.927536231884058,0.7999999999999999
Touch-3G-hau-due-cua-thien-than-score.xml_00151,Lenient,130,18,25,19,0.8554913294797688,0.8862275449101796,0.8705882352941177
TouchSmart-tx2-score.xml_00154,Lenient,147,33,31,33,0.8530805687203792,0.8450704225352113,0.8490566037735848
Trai-nghiem-Windows-8-tren-laptop-score.xml_00157,Lenient,56,5,18,10,0.7721518987341772,0.8591549295774648,0.8133333333333335
Tren-tay-may-tinh-bang-100-USD-XO-3-score.xml_0015A,Lenient,52,16,25,7,0.7311827956989247,0.9066666666666666,0.8095238095238095
Zen-X-Fi-tai-tao-am-thanh-score.xml_0015D,Lenient,155,30,53,8,0.7773109243697479,0.9585492227979274,0.8584686774941995
Micro,Lenient,8702,1949,3472,1056,0.755269794913218, 0.9189445237272796,0.8260663010880829
Macro,Lenient,8702,1949,3472,1056,0.7541598810451038,0.9097975570171692,0.8246999612853272


