Costa Del Mar	ID=3039	Left=230960	Right=231043	 id = 181631
Kaenon	ID=3040	Left=69786	Right=69797	 id = 181632
Coyote	ID=3041	Left=386708	Right=386711	 id = 181633
Revo	ID=3042	Left=205180	Right=205231	 id = 181634
DSO	ID=3043	Left=129304	Right=129305	 id = 181635
Dragon	ID=3044	Left=225682	Right=226083	 id = 181636
Persol	ID=3045	Left=239648	Right=239761	 id = 181637
Arnette	ID=3046	Left=243986	Right=244051	 id = 181638
Jaguar	ID=3047	Left=28058	Right=28147	 id = 181639
Von Zipper	ID=3048	Left=232684	Right=232691	 id = 181640
Cocoons	ID=3049	Left=101640	Right=101653	 id = 181641
Zeal	ID=3050	Left=393280	Right=393283	 id = 181642
Gargoyles	ID=3051	Left=8502	Right=8597	 id = 181643
And 1	ID=3052	Left=179504	Right=179509	 id = 181644
JiMarti	ID=3053	Left=70796	Right=70823	 id = 181645
Luxury Divas	ID=3054	Left=310650	Right=310659	 id = 181646
Spy Optics	ID=3055	Left=11486	Right=11487	 id = 181647
Polaroid	ID=3056	Left=135466	Right=135585	 id = 181648
Initium	ID=3057	Left=168260	Right=168263	 id = 181649
Oliver Peoples	ID=3058	Left=143226	Right=143307	 id = 181650
S4	ID=3059	Left=363406	Right=363453	 id = 181651
Edge I-Wear	ID=3060	Left=311036	Right=311199	 id = 181652
Peppers	ID=3061	Left=199100	Right=199103	 id = 181653
SOS Eyewear	ID=3062	Left=364042	Right=364043	 id = 181654
Colors in Optics (CiO)	ID=3063	Left=125034	Right=125037	 id = 181655
A. Kurtz	ID=3064	Left=323080	Right=323105	 id = 181656
Rorsche	ID=3065	Left=239584	Right=239587	 id = 181657
Yamaha	ID=3066	Left=66882	Right=68427	 id = 181658
Vogue	ID=3067	Left=90754	Right=90755	 id = 181659
Wilibolo	ID=3068	Left=381692	Right=381695	 id = 181660
Wiley X	ID=3069	Left=315026	Right=315027	 id = 181661
Xuema	ID=3070	Left=381112	Right=381113	 id = 181662
Sooa Sep	ID=3071	Left=142276	Right=142277	 id = 181663
Smith Embargo	ID=3072	Left=365970	Right=365971	 id = 181664
Thakoon	ID=3073	Left=116270	Right=116271	 id = 181665
Stevelle	ID=3074	Left=349338	Right=349339	 id = 181666
Salsa	ID=3075	Left=300100	Right=300101	 id = 181667
DORA	ID=3076	Left=77890	Right=77897	 id = 181668
Sundance	ID=3077	Left=364034	Right=364035	 id = 181669
Solec	ID=3078	Left=196516	Right=196525	 id = 181670
Bolo	ID=3079	Left=220496	Right=220501	 id = 181671
Oto	ID=3080	Left=145752	Right=145791	 id = 181672
Sperian	ID=3081	Left=109610	Right=109617	 id = 181673
Parim	ID=3082	Left=263630	Right=263631	 id = 181674
Sabre Vision	ID=3083	Left=263280	Right=263281	 id = 181675
Hobo International	ID=3084	Left=369232	Right=369259	 id = 181676
Charmant	ID=3085	Left=222018	Right=222139	 id = 181677
Anon	ID=3086	Left=306304	Right=306383	 id = 181678
Blue Bay	ID=3087	Left=23286	Right=23289	 id = 181679
Cazal	ID=3088	Left=182086	Right=182101	 id = 181680
Bulgari	ID=3089	Left=46064	Right=46111	 id = 181681
Peak	ID=3090	Left=260086	Right=260103	 id = 181682
PD	ID=3091	Left=323310	Right=323311	 id = 181683
Patty	ID=3092	Left=167760	Right=167761	 id = 181684
Oxydo	ID=3093	Left=249030	Right=249333	 id = 181685
Polarone	ID=3094	Left=1022	Right=1023	 id = 181686
Rockstar	ID=3095	Left=369214	Right=369215	 id = 181687
Raysun	ID=3096	Left=171488	Right=171489	 id = 181688
ODDO	ID=3097	Left=346888	Right=346891	 id = 181689
Noname	ID=3098	Left=260018	Right=260019	 id = 181690
Maizina	ID=3099	Left=326466	Right=326467	 id = 181691
Metzler	ID=3100	Left=234588	Right=234589	 id = 181692
Modo	ID=3101	Left=258806	Right=258979	 id = 181693
John Richmond	ID=3102	Left=235660	Right=235785	 id = 181694
Baiai	ID=3103	Left=316570	Right=316571	 id = 181695
Jolie	ID=3104	Left=171510	Right=171511	 id = 181696
Oriflame	ID=3105	Left=378484	Right=378489	 id = 181697
Dior Cd Diorcocotte 15Vcc	ID=3106	Left=8272	Right=8273	 id = 12800
Safari	ID=3107	Left=9254	Right=9263	 id = 181698
Coyote Eyewear	ID=3108	Left=297018	Right=297021	 id = 181699
Celine Dion	ID=3109	Left=239794	Right=239799	 id = 181700
Aopoess	ID=3110	Left=393194	Right=393201	 id = 181701
Andrea Jovine	ID=3111	Left=268256	Right=268295	 id = 181702
Fitovers Eyewear	ID=3112	Left=295302	Right=295303	 id = 181703
Topeak	ID=3113	Left=195264	Right=195265	 id = 181704
Ice Breeze	ID=3114	Left=168246	Right=168249	 id = 181705
Jubilant	ID=3115	Left=170898	Right=170901	 id = 181706
Sting	ID=3116	Left=79976	Right=79977	 id = 181707
Bangerz	ID=3117	Left=91836	Right=91847	 id = 181708
Candy	ID=3118	Left=198442	Right=198569	 id = 181709
Rodenstock	ID=3119	Left=83418	Right=83419	 id = 181710
Liberty	ID=3120	Left=310156	Right=310169	 id = 181711
Ballard	ID=3121	Left=241584	Right=241585	 id = 181712
Filano	ID=3122	Left=116596	Right=116597	 id = 181713
Revo Sunglasses	ID=3123	Left=264640	Right=264641	 id = 181714
Z-Polarized	ID=3124	Left=4220	Right=4221	 id = 181715
Jr Vision Group	ID=3125	Left=275174	Right=275175	 id = 181716
Stylewise	ID=3126	Left=111316	Right=111317	 id = 181717
Savile Row	ID=3127	Left=363976	Right=363977	 id = 181718
Scooby Doo	ID=3128	Left=226786	Right=226787	 id = 181719
St. Honore	ID=3129	Left=391910	Right=391911	 id = 181720
St. Moritz	ID=3130	Left=143618	Right=143619	 id = 181721
Tres Jolie	ID=3131	Left=344490	Right=344491	 id = 181722
Ultralites	ID=3132	Left=168552	Right=168553	 id = 181723
Versailles	ID=3133	Left=295922	Right=295923	 id = 181724
Womans Day	ID=3134	Left=366646	Right=366647	 id = 181725
Cac Optical	ID=3135	Left=88194	Right=88279	 id = 181726
Calligraphy	ID=3136	Left=150650	Right=150651	 id = 181727
Childs View	ID=3137	Left=72162	Right=72163	 id = 181728
Revolution	ID=3138	Left=257472	Right=257473	 id = 181729
Ray Ban Rx	ID=3139	Left=237012	Right=237013	 id = 181730
Tura Flex	ID=3140	Left=257978	Right=257979	 id = 181731
Vera Cruz	ID=3141	Left=40448	Right=40449	 id = 181732
X-Tenders	ID=3142	Left=8482	Right=8483	 id = 181733
Caravaggio	ID=3143	Left=43240	Right=43241	 id = 181734
Euro-Steel	ID=3144	Left=263674	Right=263675	 id = 181735
Frameworks	ID=3145	Left=185650	Right=185651	 id = 181736
Georgetown	ID=3146	Left=264824	Right=264825	 id = 181737
Italia Mia	ID=3147	Left=23610	Right=23611	 id = 181738
Jelly Bean	ID=3148	Left=179446	Right=179447	 id = 181739
M+ Rimless	ID=3149	Left=378552	Right=378553	 id = 181740
Magic Clip	ID=3150	Left=138530	Right=138531	 id = 181741
Clearvision	ID=3151	Left=85996	Right=85997	 id = 181742
Cote D Azur	ID=3152	Left=260842	Right=260843	 id = 181743
Expressions	ID=3153	Left=92776	Right=92777	 id = 181744
Safilo Team	ID=3154	Left=381460	Right=381461	 id = 181745
Spy Goggles	ID=3155	Left=232494	Right=232495	 id = 181746
Trendsetter	ID=3156	Left=146002	Right=146003	 id = 181747
Visual Eyes	ID=3157	Left=62082	Right=62083	 id = 181748
Alternatives	ID=3158	Left=43736	Right=43805	 id = 181749
Bella Italia	ID=3159	Left=125170	Right=125217	 id = 181750
Candy Shoppe	ID=3160	Left=45372	Right=45373	 id = 181751
Capri Optics	ID=3161	Left=338926	Right=338927	 id = 181752
Chesterfield	ID=3162	Left=311488	Right=311489	 id = 181753
Cosmopolitan	ID=3163	Left=91728	Right=91729	 id = 181754
Dakota Smith	ID=3164	Left=32938	Right=32939	 id = 181755
Decot Hy-Wyd	ID=3165	Left=11610	Right=11611	 id = 181756
Safilo Kids	ID=3166	Left=27224	Right=27225	 id = 181757
Retroshapes	ID=3167	Left=260120	Right=260121	 id = 181758
Flex Factor	ID=3168	Left=386132	Right=386133	 id = 181759
Flexon Kids	ID=3169	Left=164594	Right=164595	 id = 181760
Gothamstyle	ID=3170	Left=272922	Right=272923	 id = 181761
Hilary Duff	ID=3171	Left=41102	Right=41103	 id = 181762
John Lennon	ID=3172	Left=145794	Right=145795	 id = 181763
Kasey Kahne	ID=3173	Left=179594	Right=179595	 id = 181764
Lafont Kids	ID=3174	Left=332192	Right=332193	 id = 181765
Magic Twist	ID=3175	Left=227490	Right=227491	 id = 181766
Marc Hunter	ID=3176	Left=248634	Right=248635	 id = 181767
Masterpiece	ID=3177	Left=322460	Right=322461	 id = 181768
Ora Optical	ID=3178	Left=124330	Right=124331	 id = 181769
Reflections	ID=3179	Left=45344	Right=45345	 id = 181770
Donald Trump	ID=3180	Left=130426	Right=130427	 id = 181771
Toscani	ID=3181	Left=89818	Right=89819	 id = 181772
Marcolin	ID=3182	Left=62934	Right=62935	 id = 181773
Mystique	ID=3183	Left=13370	Right=13371	 id = 181774
Neostyle	ID=3184	Left=349430	Right=349431	 id = 181775
Ok 20/20	ID=3185	Left=8498	Right=8499	 id = 181776
Optimate	ID=3186	Left=6962	Right=6963	 id = 181777
Rembrand	ID=3187	Left=168198	Right=168199	 id = 181778
Suburban	ID=3188	Left=129918	Right=129919	 id = 181779
Sunlites	ID=3189	Left=182118	Right=182119	 id = 181780
Sureflex	ID=3190	Left=10764	Right=10765	 id = 181781
Tourneau	ID=3191	Left=223642	Right=223643	 id = 181782
Via Roma	ID=3192	Left=91848	Right=91849	 id = 181783
Whiz Kid	ID=3193	Left=93810	Right=93811	 id = 181784
La Scala	ID=3194	Left=194902	Right=194903	 id = 181785
Hersheys	ID=3195	Left=238198	Right=238199	 id = 181786
Twister	ID=3196	Left=315006	Right=315007	 id = 181787
Sabatini	ID=3197	Left=321778	Right=321779	 id = 181788
Easyclip	ID=3198	Left=142976	Right=142977	 id = 181789
Autoflex	ID=3199	Left=45790	Right=45827	 id = 181790
Classica	ID=3200	Left=150156	Right=150157	 id = 181791
Dicaprio	ID=3201	Left=231350	Right=231351	 id = 181792
Easyflip	ID=3202	Left=243942	Right=243943	 id = 181793
Elements	ID=3203	Left=295692	Right=295693	 id = 181794
Emozioni	ID=3204	Left=622	Right=623	 id = 181795
Fatheadz	ID=3205	Left=389054	Right=389055	 id = 181796
Garfield	ID=3206	Left=227200	Right=227201	 id = 181797
Zyloware	ID=3207	Left=111488	Right=111489	 id = 181798
Art Craft	ID=3208	Left=43054	Right=43219	 id = 181799
Celebrity	ID=3209	Left=207318	Right=207319	 id = 181800
Lite Line	ID=3210	Left=182834	Right=182835	 id = 181801
Luxottica	ID=3211	Left=174178	Right=174179	 id = 181802
Metalflex	ID=3212	Left=254464	Right=254465	 id = 181803
New World	ID=3213	Left=318344	Right=318345	 id = 181804
Peachtree	ID=3214	Left=62972	Right=62973	 id = 181805
Polo Prep	ID=3215	Left=102970	Right=102971	 id = 181806
Precision	ID=3216	Left=390182	Right=390183	 id = 181807
Realities	ID=3217	Left=182420	Right=182421	 id = 181808
Republica	ID=3218	Left=135254	Right=135255	 id = 181809
Safety Rx	ID=3219	Left=326556	Right=326557	 id = 181810
Seventeen	ID=3220	Left=29238	Right=29239	 id = 181811
Sferoflex	ID=3221	Left=168880	Right=168881	 id = 181812
Lido West	ID=3222	Left=300528	Right=300529	 id = 181813
Kool Kids	ID=3223	Left=328916	Right=328917	 id = 181814
Cool Clip	ID=3224	Left=220594	Right=220595	 id = 181815
Dera Page	ID=3225	Left=45844	Right=45845	 id = 181816
Easytwist	ID=3226	Left=196498	Right=196499	 id = 181817
Elan Kids	ID=3227	Left=264828	Right=264829	 id = 181818
Exclusive	ID=3228	Left=145618	Right=145619	 id = 181819
Eye Logic	ID=3229	Left=205430	Right=205431	 id = 181820
Free Form	ID=3230	Left=204494	Right=204495	 id = 181821
Genevieve	ID=3231	Left=194954	Right=194955	 id = 181822
Goldfinch	ID=3232	Left=150346	Right=150347	 id = 181823
Golf Club	ID=3233	Left=327196	Right=327197	 id = 181824
Issy & La	ID=3234	Left=15606	Right=15607	 id = 181825
Jalapenos	ID=3235	Left=118586	Right=118587	 id = 181826
Signature	ID=3236	Left=244148	Right=244149	 id = 181827
Fundamentals	ID=3237	Left=339240	Right=339241	 id = 181828
Ducks Unlimited	ID=3238	Left=198184	Right=198185	 id = 181829
Halesite Optical	ID=3239	Left=165250	Right=165251	 id = 181830
Santa Fe - Capri	ID=3240	Left=206750	Right=206751	 id = 181831
Slimfold Readers	ID=3241	Left=184978	Right=184979	 id = 181832
Uvex Ski Goggles	ID=3242	Left=361090	Right=361091	 id = 181833
Wolverine Safety	ID=3243	Left=175152	Right=175153	 id = 181834
Catherine Deneuve	ID=3244	Left=376828	Right=376829	 id = 181835
Charmant Titanium	ID=3245	Left=185980	Right=185981	 id = 181836
Claiborne For Men	ID=3246	Left=27208	Right=27209	 id = 181837
Converse All-Star	ID=3247	Left=252934	Right=252935	 id = 181838
Converse Heritage	ID=3248	Left=172328	Right=172329	 id = 181839
Hush Puppies Pups	ID=3249	Left=234518	Right=234519	 id = 181840
Smith Ski Goggles	ID=3250	Left=336962	Right=336963	 id = 181841
Flexon Magnetics	ID=3251	Left=182008	Right=182009	 id = 181842
Electric Goggles	ID=3252	Left=43846	Right=43847	 id = 181843
On Guard Safety	ID=3253	Left=348614	Right=348615	 id = 181844
Pure And Simple	ID=3254	Left=27226	Right=27227	 id = 181845
Revolution Airs	ID=3255	Left=72980	Right=72981	 id = 181846
Revolution Kids	ID=3256	Left=145650	Right=145651	 id = 181847
Safilo Titanium	ID=3257	Left=12450	Right=12451	 id = 181848
Totally Rimless	ID=3258	Left=30028	Right=30029	 id = 181849
Valerie Spencer	ID=3259	Left=311676	Right=311677	 id = 181850
Wiley X Goggles	ID=3260	Left=182688	Right=182689	 id = 181851
CFX Concept Flex	ID=3261	Left=304424	Right=304425	 id = 181852
Easytwist N Clip	ID=3262	Left=337440	Right=337441	 id = 181853
Ed Hardy Readers	ID=3263	Left=323718	Right=323719	 id = 181854
Wolverine For Men	ID=3264	Left=361784	Right=361785	 id = 181855
Giovani Di Venezia	ID=3265	Left=40858	Right=40859	 id = 181856
Sable Water Optics	ID=3266	Left=240548	Right=240549	 id = 181857
Casino Stainless Steel	ID=3267	Left=40654	Right=40655	 id = 181858
Lite Line With A Twist	ID=3268	Left=78048	Right=78049	 id = 181859
Little League Baseball	ID=3269	Left=311022	Right=311023	 id = 181860
Elizabeth Arden Petites	ID=3270	Left=381114	Right=381115	 id = 181861
Smith Motorsport Goggles	ID=3271	Left=295254	Right=295255	 id = 181862
Corinne Mccormack Readers	ID=3272	Left=4552	Right=4553	 id = 181863
Sable Water Prescription Goggles	ID=3273	Left=347040	Right=347041	 id = 181864
M.E.C. Big Mens	ID=3274	Left=246730	Right=246731	 id = 181865
Cavanaugh & Sheffield	ID=3275	Left=376732	Right=376733	 id = 181866
Sight For Students	ID=3276	Left=73866	Right=73867	 id = 181867
Silhouette Rimless	ID=3277	Left=336350	Right=336351	 id = 181868
Via Spiga Occhiali	ID=3278	Left=116670	Right=116671	 id = 181869
Lawrence - Mystique	ID=3279	Left=259998	Right=259999	 id = 181870
Magnetite Manhattan	ID=3280	Left=225578	Right=225579	 id = 181871
Microtech Screwless	ID=3281	Left=110840	Right=110841	 id = 181872
Revolution Titanium	ID=3282	Left=33280	Right=33281	 id = 181873
Magnetwist Manhattan	ID=3283	Left=236802	Right=236803	 id = 181874
Private Eyes Readers	ID=3284	Left=301382	Right=301383	 id = 181875
Superthin Collection	ID=3285	Left=265858	Right=265859	 id = 181876
Airlock	ID=3286	Left=84192	Right=84287	 id = 181877
Hummer Youth	ID=3287	Left=320092	Right=320093	 id = 181878
Tony Stewart	ID=3288	Left=40652	Right=40653	 id = 181879
U.S. Optical	ID=3289	Left=273858	Right=273859	 id = 181880
Windsor Eyes	ID=3290	Left=267198	Right=267199	 id = 181881
Casino Budget	ID=3291	Left=124886	Right=124887	 id = 181882
Coast Optical	ID=3292	Left=10834	Right=10835	 id = 181883
Criss Optical	ID=3293	Left=65188	Right=65189	 id = 181884
Daisy Fuentes	ID=3294	Left=299360	Right=299361	 id = 181885
Ducal Trading	ID=3295	Left=393284	Right=393285	 id = 181886
Global Releaf	ID=3296	Left=227212	Right=227213	 id = 181887
Gravity Games	ID=3297	Left=112130	Right=112131	 id = 181888
Hudson Safety	ID=3298	Left=117620	Right=117621	 id = 181889
Jonathan Cate	ID=3299	Left=106460	Right=106461	 id = 181890
Thalia Girls	ID=3300	Left=112212	Right=112213	 id = 181891
Sophia Loren	ID=3301	Left=195286	Right=195287	 id = 181892
Jhane Barnes	ID=3302	Left=257838	Right=257839	 id = 181893
Joan Collins	ID=3303	Left=135724	Right=135725	 id = 181894
Kaleidoscope	ID=3304	Left=300774	Right=300775	 id = 181895
Lincoln Road	ID=3305	Left=365016	Right=365017	 id = 181896
Luxottica Lx	ID=3306	Left=386056	Right=386057	 id = 181897
Michael Ryen	ID=3307	Left=152248	Right=152249	 id = 181898
Modern Times	ID=3308	Left=62634	Right=62635	 id = 181899
Oakley Wires	ID=3309	Left=316614	Right=316615	 id = 181900
Oakley Women	ID=3310	Left=255110	Right=255111	 id = 181901
Safety 1st	ID=3311	Left=224698	Right=224771	 id = 181902
Sally Hansen	ID=3312	Left=169222	Right=169223	 id = 181903
Scott Harris	ID=3313	Left=365082	Right=365083	 id = 181904
La Scala Kids	ID=3314	Left=126968	Right=126969	 id = 181905
Latino Estilo	ID=3315	Left=170750	Right=170751	 id = 181906
Lauren Hutton	ID=3316	Left=366098	Right=366099	 id = 181907
Modern Optical	ID=3317	Left=246370	Right=246371	 id = 181908
New Millennium	ID=3318	Left=63706	Right=63707	 id = 181909
Oakley Goggles	ID=3319	Left=245806	Right=245807	 id = 181910
Oakley Rimless	ID=3320	Left=40960	Right=40961	 id = 181911
Revolution Imf	ID=3321	Left=333360	Right=333361	 id = 181912
Richard Taylor	ID=3322	Left=32808	Right=32809	 id = 181913
Safilo Glamour	ID=3323	Left=362316	Right=362317	 id = 181914
Saks Fifth Ave	ID=3324	Left=231324	Right=231325	 id = 181915
Seiko Titanium	ID=3325	Left=310072	Right=310073	 id = 181916
Studio Designs	ID=3326	Left=92688	Right=92689	 id = 181917
That's So Raven	ID=3327	Left=323738	Right=323739	 id = 181918
Extreme Vision	ID=3328	Left=377822	Right=377823	 id = 181919
Ed Hardy Lites	ID=3329	Left=374792	Right=374793	 id = 181920
Looking Glass	ID=3330	Left=150352	Right=150353	 id = 181921
Mdx Manhattan	ID=3331	Left=321804	Right=321805	 id = 181922
Ocean Optical	ID=3332	Left=301028	Right=301029	 id = 181923
Ocean Pacific	ID=3333	Left=302572	Right=302573	 id = 181924
Pierre Thomas	ID=3334	Left=389660	Right=389661	 id = 181925
Randy Jackson	ID=3335	Left=295772	Right=295773	 id = 181926
Royal Doulton	ID=3336	Left=22402	Right=22403	 id = 181927
Safilo Design	ID=3337	Left=63058	Right=63059	 id = 181928
Safilo Elasta	ID=3338	Left=390960	Right=390961	 id = 181929
Scott Goggles	ID=3339	Left=175834	Right=175835	 id = 181930
Trend Spotter	ID=3340	Left=200884	Right=200885	 id = 181931
David Benjamin	ID=3341	Left=333890	Right=333891	 id = 181932
Premium	ID=3342	Left=132792	Right=132793	 id = 181933
Revlon	ID=3343	Left=44802	Right=44803	 id = 181934
Soho	ID=3344	Left=261302	Right=261347	 id = 181935
Taka	ID=3345	Left=32810	Right=32933	 id = 181936
Nikon	ID=3346	Left=323974	Right=324943	 id = 181937
Range Rover	ID=3347	Left=135438	Right=135447	 id = 181938
Aristar	ID=3348	Left=302010	Right=302161	 id = 181939
Apollo	ID=3349	Left=301072	Right=301161	 id = 181940
Dynasty	ID=3350	Left=301924	Right=301927	 id = 181941
ECO	ID=3351	Left=78498	Right=78531	 id = 181942
Elizabeth Arden	ID=3352	Left=246476	Right=246477	 id = 181943
Kensington	ID=3353	Left=306828	Right=306913	 id = 181944
Europa	ID=3354	Left=326334	Right=326335	 id = 181945
Eye Q	ID=3355	Left=231800	Right=231813	 id = 181946
Focus	ID=3356	Left=111904	Right=111969	 id = 181947
Gigi	ID=3357	Left=124066	Right=124147	 id = 181948
Exces	ID=3358	Left=349150	Right=349151	 id = 181949
Vanni	ID=3359	Left=299156	Right=299157	 id = 181950
U Rock	ID=3360	Left=173892	Right=173893	 id = 181951
Altair	ID=3361	Left=377034	Right=377137	 id = 181952
Budget	ID=3362	Left=137352	Right=137355	 id = 181953
Caddie	ID=3363	Left=90042	Right=90043	 id = 181954
Caviar	ID=3364	Left=185982	Right=185983	 id = 181955
Ce-Tru	ID=3365	Left=220562	Right=220563	 id = 181956
Cinzia	ID=3366	Left=374612	Right=374613	 id = 181957
Detari	ID=3367	Left=15952	Right=15953	 id = 181958
Flexon	ID=3368	Left=125274	Right=125275	 id = 181959
Franel	ID=3369	Left=112180	Right=112181	 id = 181960
Value	ID=3370	Left=314704	Right=314705	 id = 181961
Tokio	ID=3371	Left=90004	Right=90005	 id = 181962
Hilco	ID=3372	Left=4206	Right=4207	 id = 181963
Imago	ID=3373	Left=380794	Right=380795	 id = 181964
L Amy	ID=3374	Left=102972	Right=102973	 id = 181965
Nyc4U	ID=3375	Left=111984	Right=111985	 id = 181966
Ogami	ID=3376	Left=10168	Right=10169	 id = 181967
Otego	ID=3377	Left=200294	Right=200295	 id = 181968
Quest	ID=3378	Left=125920	Right=125921	 id = 181969
Regal	ID=3379	Left=101636	Right=101637	 id = 181970
Royce	ID=3380	Left=266050	Right=266051	 id = 181971
Savvy	ID=3381	Left=321720	Right=321721	 id = 181972
Swank	ID=3382	Left=310660	Right=310661	 id = 181973
Tanos	ID=3383	Left=72580	Right=72581	 id = 181974
Gunnar	ID=3384	Left=134124	Right=134125	 id = 181975
K-Line	ID=3385	Left=182144	Right=182145	 id = 181976
Clariti	ID=3386	Left=69830	Right=69831	 id = 181977
Destiny	ID=3387	Left=10812	Right=10813	 id = 181978
Fantasy	ID=3388	Left=261232	Right=261233	 id = 181979
Flexure	ID=3389	Left=380564	Right=380565	 id = 181980
Genesis	ID=3390	Left=15948	Right=15951	 id = 181981
Golflex	ID=3391	Left=40450	Right=40451	 id = 181982
I-Style	ID=3392	Left=40844	Right=40845	 id = 181983
Jubilee	ID=3393	Left=215920	Right=215921	 id = 181984
Kenmark	ID=3394	Left=168208	Right=168209	 id = 181985
Manzini	ID=3395	Left=29250	Right=29251	 id = 181986
Marchon	ID=3396	Left=206006	Right=206007	 id = 181987
Martini	ID=3397	Left=137320	Right=137337	 id = 181988
Camelot	ID=3398	Left=378490	Right=378491	 id = 181989
X Games	ID=3399	Left=304464	Right=304467	 id = 181990
Lafont	ID=3400	Left=389490	Right=389491	 id = 181991
Mikami	ID=3401	Left=130386	Right=130387	 id = 181992
Nodoka	ID=3402	Left=273818	Right=273819	 id = 181993
Nutmeg	ID=3403	Left=316792	Right=316793	 id = 181994
Parade	ID=3404	Left=338000	Right=338001	 id = 181995
Shuron	ID=3405	Left=175090	Right=175091	 id = 181996
Smilen	ID=3406	Left=204970	Right=204971	 id = 181997
Splash	ID=3407	Left=7002	Right=7003	 id = 181998
Takumi	ID=3408	Left=271544	Right=271545	 id = 181999
Thalia	ID=3409	Left=239222	Right=239223	 id = 182000
Titmus	ID=3410	Left=151644	Right=151645	 id = 182001
Venuti	ID=3411	Left=302168	Right=302169	 id = 182002
Blue Ribbon	ID=3412	Left=208308	Right=208337	 id = 182003
Bocci	ID=3413	Left=268402	Right=268427	 id = 182004
Hummer	ID=3414	Left=331592	Right=331595	 id = 182005
Cover Girl	ID=3415	Left=220948	Right=220949	 id = 182006
Prestige	ID=3416	Left=91720	Right=91721	 id = 182007
Flex	ID=3417	Left=304420	Right=304421	 id = 182008
J-14	ID=3419	Left=220580	Right=220581	 id = 182009
Cruz	ID=3420	Left=213860	Right=213861	 id = 182010
Diva	ID=3421	Left=275172	Right=275173	 id = 182011
Elan	ID=3422	Left=244150	Right=244151	 id = 182012
Modz	ID=3424	Left=316652	Right=316653	 id = 182013
Roma	ID=3425	Left=103892	Right=103909	 id = 182014
Saki	ID=3426	Left=103374	Right=103375	 id = 182015
Tura	ID=3427	Left=268152	Right=268153	 id = 182016
Zimco	ID=3428	Left=227538	Right=227539	 id = 182017
Aspen	ID=3429	Left=94254	Right=94273	 id = 182018
Avada	ID=3430	Left=33656	Right=33783	 id = 182019
Q900	ID=3431	Left=241580	Right=241581	 id = 182020
XXL	ID=3432	Left=33890	Right=33891	 id = 182021
Silhouette	ID=3433	Left=346844	Right=346845	 id = 182022
Woolrich	ID=3434	Left=326378	Right=326379	 id = 182023
Stetson	ID=3435	Left=207324	Right=207325	 id = 182024
M+	ID=3436	Left=179466	Right=179467	 id = 182025
CSC	ID=3437	Left=304786	Right=304787	 id = 182026
LNK	ID=3438	Left=310070	Right=310071	 id = 182027
Joe	ID=3439	Left=204982	Right=204983	 id = 182028
Pez	ID=3440	Left=147790	Right=147791	 id = 182029
WWE	ID=3441	Left=301452	Right=301453	 id = 182030
XOX	ID=3442	Left=22424	Right=22425	 id = 182031
Denim	ID=3443	Left=258794	Right=258795	 id = 182032
Brilliance	ID=3444	Left=248042	Right=248047	 id = 182033
Bling Bling	ID=3445	Left=261058	Right=261089	 id = 182034
Adensco	ID=3446	Left=349432	Right=349497	 id = 182035
Alexander	ID=3447	Left=118308	Right=118391	 id = 182036
Magic Eye Korea	ID=3448	Left=184924	Right=184925	 id = 182037
G & G	ID=3449	Left=261802	Right=261803	 id = 182038
Acuvue	ID=3450	Left=389588	Right=389609	 id = 182039
ProMir-Q	ID=3451	Left=246728	Right=246729	 id = 182040
Vision Science	ID=3453	Left=33568	Right=33569	 id = 182041
Isens	ID=3454	Left=263678	Right=263679	 id = 182042
DM23	ID=3455	Left=40660	Right=40661	 id = 182043
Aurora	ID=3456	Left=150312	Right=150335	 id = 182044
Funny Lens	ID=3457	Left=349136	Right=349137	 id = 182045
King	ID=3458	Left=876	Right=899	 id = 182046
Glamour Blue	ID=3459	Left=30114	Right=30115	 id = 182047
Max Pure	ID=3460	Left=92680	Right=92681	 id = 182048
Ciba Vision	ID=3461	Left=181232	Right=181233	 id = 182049
Illusision	ID=3462	Left=30030	Right=30031	 id = 182050
Preference	ID=3463	Left=240038	Right=240039	 id = 182051
Torisoft	ID=3464	Left=295300	Right=295301	 id = 182052
Softmate	ID=3465	Left=304676	Right=304677	 id = 182053
Dueba	ID=3466	Left=38736	Right=38737	 id = 182054
Air Optix	ID=3467	Left=84180	Right=84191	 id = 182055
Expression	ID=3468	Left=309552	Right=309553	 id = 182056
Durasoft	ID=3469	Left=164574	Right=164575	 id = 182057
Dailies	ID=3470	Left=267440	Right=267441	 id = 182058
Bausch & Lomb	ID=3471	Left=274310	Right=274311	 id = 182059
Vertex	ID=3472	Left=112382	Right=112391	 id = 37752
Avaira	ID=3473	Left=310066	Right=310067	 id = 182060
Biofinity	ID=3474	Left=133520	Right=133521	 id = 182061
Biomedics	ID=3475	Left=254842	Right=254843	 id = 182062
Clearsight	ID=3476	Left=366206	Right=366207	 id = 182063
Coopervision	ID=3477	Left=116814	Right=116815	 id = 182064
Extreme H2O	ID=3478	Left=13220	Right=13221	 id = 182065
Frequency	ID=3479	Left=259838	Right=259839	 id = 182066
Freshlook	ID=3480	Left=38738	Right=38741	 id = 182067
Proclear	ID=3481	Left=148912	Right=148913	 id = 182068
Purevision	ID=3482	Left=66342	Right=66343	 id = 182069
Soflens	ID=3483	Left=304752	Right=304753	 id = 182070
Ultraflex	ID=3484	Left=264256	Right=264257	 id = 182071
